alertType,vehicleNum,date,time,startTime,endTime,GPSlat,GPSlng,Speed,Time__seconds
ldw,TS08Z0204,07-01-2024,08:11:34,07-01-2024 08:11,07-01-2024 08:11,17.01972,79.8770383,83,29494
ldw,TS08Z0204,07-01-2024,08:12:04,07-01-2024 08:12,07-01-2024 08:12,17.0174933,79.88304,75,29524
ldw,TS08Z0204,07-01-2024,08:12:10,07-01-2024 08:12,07-01-2024 08:12,17.0167083,79.8845083,63,29530
hmw,TS08Z0204,07-01-2024,08:12:28,07-01-2024 08:12,07-01-2024 08:12,17.0156133,79.8878667,59,29548
ldw,TS08Z0204,07-01-2024,08:13:07,07-01-2024 08:13,07-01-2024 08:13,17.014075,79.8916183,61,29587
ldw,TS08Z0204,07-01-2024,08:13:27,07-01-2024 08:13,07-01-2024 08:13,17.012155,79.8946,79,29607
ldw,TS08Z0204,07-01-2024,08:13:31,07-01-2024 08:13,07-01-2024 08:13,17.0110017,79.8964083,81,29611
ldw,TS08Z0204,07-01-2024,08:13:44,07-01-2024 08:13,07-01-2024 08:13,17.0098183,79.89815,82,29624
ldw,TS08Z0204,07-01-2024,08:14:00,07-01-2024 08:14,07-01-2024 08:14,17.008295,79.901905,77,29640
ldw,TS08Z0204,07-01-2024,08:14:21,07-01-2024 08:14,07-01-2024 08:14,17.00977,79.905015,66,29661
ldw,TS08Z0204,07-01-2024,08:14:52,07-01-2024 08:14,07-01-2024 08:14,17.0129517,79.9102283,81,29692
ldw,TS08Z0204,07-01-2024,08:15:15,07-01-2024 08:15,07-01-2024 08:15,17.014145,79.91422,83,29715
ldw,TS08Z0204,07-01-2024,08:15:24,07-01-2024 08:15,07-01-2024 08:15,17.0148133,79.916255,83,29724
ldw,TS08Z0204,07-01-2024,08:29:59,07-01-2024 08:29,07-01-2024 08:29,16.9857233,79.9948317,18,30599
ldw,TS08Z0204,07-01-2024,08:30:42,07-01-2024 08:30,07-01-2024 08:30,16.98245,80.0045083,72,30642
hmw,TS08Z0204,07-01-2024,08:31:08,07-01-2024 08:31,07-01-2024 08:31,16.9799083,80.0099717,77,30668
ldw,TS08Z0204,07-01-2024,08:31:13,07-01-2024 08:31,07-01-2024 08:31,16.9791217,80.01159,61,30673
ldw,TS08Z0204,07-01-2024,08:31:21,07-01-2024 08:31,07-01-2024 08:31,16.9791217,80.01159,61,30681
ldw,TS08Z0204,07-01-2024,08:31:37,07-01-2024 08:31,07-01-2024 08:31,16.9771867,80.0144033,74,30697
ldw,TS08Z0204,07-01-2024,08:32:04,07-01-2024 08:32,07-01-2024 08:32,16.9735667,80.0191967,64,30724
ldw,TS08Z0204,07-01-2024,08:32:54,07-01-2024 08:32,07-01-2024 08:32,16.9688933,80.0265433,55,30774
hmw,TS08Z0204,07-01-2024,08:33:06,07-01-2024 08:33,07-01-2024 08:33,16.9682417,80.0279733,64,30786
ldw,TS08Z0204,07-01-2024,08:34:01,07-01-2024 08:34,07-01-2024 08:34,16.9639417,80.0354317,82,30841
ldw,TS08Z0204,07-01-2024,08:34:23,07-01-2024 08:34,07-01-2024 08:34,16.9600417,80.0405467,82,30863
ldw,TS08Z0204,07-01-2024,08:34:39,07-01-2024 08:34,07-01-2024 08:34,16.95821,80.0415083,79,30879
ldw,TS08Z0204,07-01-2024,08:34:47,07-01-2024 08:34,07-01-2024 08:34,16.9566317,80.0428967,82,30887
ldw,TS08Z0204,07-01-2024,08:35:06,07-01-2024 08:35,07-01-2024 08:35,16.95477,80.044975,47,30906
ldw,TS08Z0204,07-01-2024,08:35:31,07-01-2024 08:35,07-01-2024 08:35,16.9529633,80.047375,62,30931
ldw,TS08Z0204,07-01-2024,08:36:33,07-01-2024 08:36,07-01-2024 08:36,16.9462167,80.05661,79,30993
ldw,TS08Z0204,07-01-2024,08:36:40,07-01-2024 08:36,07-01-2024 08:36,16.9462167,80.05661,79,31000
ldw,TS08Z0204,07-01-2024,16:54:10,07-01-2024 16:54,07-01-2024 16:54,16.94492,80.0573017,66,60850
ldw,TS08Z0204,07-01-2024,16:55:08,07-01-2024 16:55,07-01-2024 16:55,16.9505567,80.0523583,77,60908
ldw,TS08Z0204,07-01-2024,16:57:07,07-01-2024 16:57,07-01-2024 16:57,16.96355,80.0358233,75,61027
ldw,TS08Z0204,07-01-2024,16:57:28,07-01-2024 16:57,07-01-2024 16:57,16.9657683,80.03245,73,61048
ldw,TS08Z0204,07-01-2024,16:57:36,07-01-2024 16:57,07-01-2024 16:57,16.9666633,80.03089,65,61056
ldw,TS08Z0204,07-01-2024,16:59:44,07-01-2024 16:59,07-01-2024 16:59,16.976895,80.0145567,73,61184
ldw,TS08Z0204,07-01-2024,17:00:02,07-01-2024 17:00,07-01-2024 17:00,16.97912,80.0112933,74,61202
ldw,TS08Z0204,07-01-2024,17:00:28,07-01-2024 17:00,07-01-2024 17:00,16.98083,80.00792,76,61228
ldw,TS08Z0204,07-01-2024,17:00:50,07-01-2024 17:00,07-01-2024 17:00,16.9831917,80.0024483,77,61250
ldw,TS08Z0204,07-01-2024,17:02:16,07-01-2024 17:02,07-01-2024 17:02,16.9854367,79.9923117,55,61336
ldw,TS08Z0204,07-01-2024,17:02:35,07-01-2024 17:02,07-01-2024 17:02,16.9853033,79.9891083,66,61355
ldw,TS08Z0204,07-01-2024,17:03:45,07-01-2024 17:03,07-01-2024 17:03,16.9849683,79.9746483,82,61425
ldw,TS08Z0204,07-01-2024,17:04:43,07-01-2024 17:04,07-01-2024 17:04,16.98495,79.96227,66,61483
ldw,TS08Z0204,07-01-2024,17:04:54,07-01-2024 17:04,07-01-2024 17:04,16.985225,79.9605133,71,61494
ldw,TS08Z0204,07-01-2024,17:05:11,07-01-2024 17:05,07-01-2024 17:05,16.986455,79.9568,76,61511
ldw,TS08Z0204,07-01-2024,17:05:21,07-01-2024 17:05,07-01-2024 17:05,16.9871367,79.95513,60,61521
ldw,TS08Z0204,07-01-2024,17:06:01,07-01-2024 17:06,07-01-2024 17:06,16.9911217,79.949405,80,61561
ldw,TS08Z0204,07-01-2024,17:06:28,07-01-2024 17:06,07-01-2024 17:06,16.994155,79.946735,81,61588
ldw,TS08Z0204,07-01-2024,17:07:15,07-01-2024 17:07,07-01-2024 17:07,17.0021717,79.9403517,83,61635
ldw,TS08Z0204,07-01-2024,17:07:27,07-01-2024 17:07,07-01-2024 17:07,17.00382,79.9390167,83,61647
ldw,TS08Z0204,07-01-2024,17:08:05,07-01-2024 17:08,07-01-2024 17:08,17.0102417,79.9339117,74,61685
ldw,TS08Z0204,07-01-2024,17:08:16,07-01-2024 17:08,07-01-2024 17:08,17.0116983,79.93266,75,61696
ldw,TS08Z0204,07-01-2024,17:08:39,07-01-2024 17:08,07-01-2024 17:08,17.01456,79.92979,75,61719
ldw,TS08Z0204,07-01-2024,17:09:44,07-01-2024 17:09,07-01-2024 17:09,17.01472,79.9162817,82,61784
ldw,TS08Z0204,07-01-2024,17:10:43,07-01-2024 17:10,07-01-2024 17:10,17.00938,79.9046583,80,61843
ldw,TS08Z0204,07-01-2024,17:11:07,07-01-2024 17:11,07-01-2024 17:11,17.0082483,79.9009867,66,61867
ldw,TS08Z0204,07-01-2024,17:11:33,07-01-2024 17:11,07-01-2024 17:11,17.0109933,79.8963017,75,61893
ldw,TS08Z0204,07-01-2024,17:11:39,07-01-2024 17:11,07-01-2024 17:11,17.0109933,79.8963017,75,61899
ldw,TS08Z0204,07-01-2024,17:11:44,07-01-2024 17:11,07-01-2024 17:11,17.0120733,79.894585,80,61904
ldw,TS08Z0204,07-01-2024,17:11:56,07-01-2024 17:11,07-01-2024 17:11,17.0132,79.892785,81,61916
ldw,TS08Z0204,07-01-2024,17:12:05,07-01-2024 17:12,07-01-2024 17:12,17.014335,79.89096,83,61925
ldw,TS08Z0204,07-01-2024,17:12:12,07-01-2024 17:12,07-01-2024 17:12,17.0152117,79.889075,80,61932
ldw,TS08Z0204,07-01-2024,17:12:28,07-01-2024 17:12,07-01-2024 17:12,17.0157867,79.8870033,81,61948
ldw,TS08Z0204,07-01-2024,17:12:33,07-01-2024 17:12,07-01-2024 17:12,17.0163867,79.885015,78,61953
ldw,TS08Z0204,07-01-2024,17:12:45,07-01-2024 17:12,07-01-2024 17:12,17.0172583,79.8830833,83,61965
ldw,TS08Z0204,07-01-2024,17:13:38,07-01-2024 17:13,07-01-2024 17:13,17.0219167,79.87339,83,62018
ldw,TS08Z0204,07-01-2024,17:13:59,07-01-2024 17:13,07-01-2024 17:13,17.0236917,79.869505,83,62039
ldw,TS08Z0204,07-01-2024,17:14:10,07-01-2024 17:14,07-01-2024 17:14,17.0256783,79.86572,83,62050
ldw,TS08Z0204,07-01-2024,17:14:27,07-01-2024 17:14,07-01-2024 17:14,17.026685,79.8638017,83,62067
ldw,TS08Z0204,07-01-2024,17:14:45,07-01-2024 17:14,07-01-2024 17:14,17.0292483,79.8607167,77,62085
ldw,TS08Z0204,07-01-2024,17:14:55,07-01-2024 17:14,07-01-2024 17:14,17.0308917,79.85944,82,62095
ldw,TS08Z0204,07-01-2024,17:15:12,07-01-2024 17:15,07-01-2024 17:15,17.0337833,79.8563167,83,62112
ldw,TS08Z0204,07-01-2024,17:15:42,07-01-2024 17:15,07-01-2024 17:15,17.0384633,79.852275,76,62142
ldw,TS08Z0204,07-01-2024,17:16:50,07-01-2024 17:16,07-01-2024 17:16,17.0493233,79.8436183,68,62210
ldw,TS08Z0204,07-01-2024,17:16:58,07-01-2024 17:16,07-01-2024 17:16,17.0493233,79.8436183,68,62218
ldw,TS08Z0204,07-01-2024,17:17:32,07-01-2024 17:17,07-01-2024 17:17,17.0519967,79.8376167,66,62252
ldw,TS08Z0204,07-01-2024,17:17:35,07-01-2024 17:17,07-01-2024 17:17,17.0519967,79.8376167,66,62255
ldw,TS08Z0204,07-01-2024,17:17:37,07-01-2024 17:17,07-01-2024 17:17,17.0519967,79.8376167,66,62257
ldw,TS08Z0204,07-01-2024,17:17:46,07-01-2024 17:17,07-01-2024 17:17,17.0527817,79.8363317,53,62266
ldw,TS08Z0204,07-01-2024,17:18:33,07-01-2024 17:18,07-01-2024 17:18,17.0545217,79.8297417,67,62313
hmw,TS08Z0204,07-01-2024,17:18:52,07-01-2024 17:18,07-01-2024 17:18,17.0567833,79.827195,60,62332
ldw,TS08Z0204,07-01-2024,17:19:03,07-01-2024 17:19,07-01-2024 17:19,17.05764,79.8259867,59,62343
ldw,TS08Z0204,07-01-2024,17:19:18,07-01-2024 17:19,07-01-2024 17:19,17.058675,79.824585,74,62358
ldw,TS08Z0204,07-01-2024,17:19:47,07-01-2024 17:19,07-01-2024 17:19,17.0617767,79.8191683,83,62387
ldw,TS08Z0204,07-01-2024,17:19:57,07-01-2024 17:19,07-01-2024 17:19,17.0629267,79.8174067,83,62397
ldw,TS08Z0204,07-01-2024,17:20:32,07-01-2024 17:20,07-01-2024 17:20,17.06642,79.80996,82,62432
ldw,TS08Z0204,07-01-2024,17:20:42,07-01-2024 17:20,07-01-2024 17:20,17.0669467,79.8079133,81,62442
hmw,TS08Z0204,07-01-2024,17:21:54,07-01-2024 17:21,07-01-2024 17:21,17.0768483,79.800445,58,62514
ldw,TS08Z0204,07-01-2024,17:22:07,07-01-2024 17:22,07-01-2024 17:22,17.0778283,79.7991383,65,62527
ldw,TS08Z0204,07-01-2024,17:22:26,07-01-2024 17:22,07-01-2024 17:22,17.078565,79.7955217,74,62546
ldw,TS08Z0204,07-01-2024,17:22:43,07-01-2024 17:22,07-01-2024 17:22,17.0808,79.792385,80,62563
ldw,TS08Z0204,07-01-2024,17:22:57,07-01-2024 17:22,07-01-2024 17:22,17.0821867,79.7908667,82,62577
ldw,TS08Z0204,07-01-2024,17:23:44,07-01-2024 17:23,07-01-2024 17:23,17.08881,79.78253,82,62624
ldw,TS08Z0204,07-01-2024,17:23:55,07-01-2024 17:23,07-01-2024 17:23,17.08984,79.7806283,82,62635
ldw,TS08Z0204,07-01-2024,17:23:58,07-01-2024 17:23,07-01-2024 17:23,17.08984,79.7806283,82,62638
ldw,TS08Z0204,07-01-2024,17:25:19,07-01-2024 17:25,07-01-2024 17:25,17.09782,79.7668933,78,62719
ldw,TS08Z0204,07-01-2024,17:25:54,07-01-2024 17:25,07-01-2024 17:25,17.098,79.7584733,83,62754
ldw,TS08Z0204,07-01-2024,17:26:18,07-01-2024 17:26,07-01-2024 17:26,17.09793,79.75413,83,62778
ldw,TS08Z0204,07-01-2024,17:27:30,07-01-2024 17:27,07-01-2024 17:27,17.104575,79.73828,83,62850
ldw,TS08Z0204,07-01-2024,17:27:39,07-01-2024 17:27,07-01-2024 17:27,17.104575,79.73828,83,62859
ldw,TS08Z0204,07-01-2024,17:28:01,07-01-2024 17:28,07-01-2024 17:28,17.1067483,79.7323133,80,62881
ldw,TS08Z0204,07-01-2024,17:28:55,07-01-2024 17:28,07-01-2024 17:28,17.10706,79.7217067,83,62935
ldw,TS08Z0204,07-01-2024,17:29:15,07-01-2024 17:29,07-01-2024 17:29,17.1075883,79.7174317,81,62955
ldw,TS08Z0204,07-01-2024,17:29:45,07-01-2024 17:29,07-01-2024 17:29,17.1081217,79.7113467,72,62985
ldw,TS08Z0204,07-01-2024,17:30:03,07-01-2024 17:30,07-01-2024 17:30,17.10827,79.70759,68,63003
ldw,TS08Z0204,07-01-2024,17:30:11,07-01-2024 17:30,07-01-2024 17:30,17.1087817,79.70587,70,63011
ldw,TS08Z0204,07-01-2024,17:30:49,07-01-2024 17:30,07-01-2024 17:30,17.11045,79.700595,74,63049
ldw,TS08Z0204,07-01-2024,17:31:17,07-01-2024 17:31,07-01-2024 17:31,17.111615,79.6956833,74,63077
ldw,TS08Z0204,07-01-2024,17:31:30,07-01-2024 17:31,07-01-2024 17:31,17.1118383,79.693685,79,63090
ldw,TS08Z0204,07-01-2024,17:32:16,07-01-2024 17:32,07-01-2024 17:32,17.1122617,79.6843617,55,63136
ldw,TS08Z0204,07-01-2024,17:32:31,07-01-2024 17:32,07-01-2024 17:32,17.1124533,79.68143,63,63151
hmw,TS08Z0204,07-01-2024,17:32:48,07-01-2024 17:32,07-01-2024 17:32,17.1124783,79.6797917,58,63168
ldw,TS08Z0204,07-01-2024,17:33:24,07-01-2024 17:33,07-01-2024 17:33,17.1118667,79.674035,67,63204
ldw,TS08Z0204,07-01-2024,17:33:42,07-01-2024 17:33,07-01-2024 17:33,17.1115383,79.6702017,74,63222
ldw,TS08Z0204,07-01-2024,17:34:57,07-01-2024 17:34,07-01-2024 17:34,17.1155133,79.658305,73,63297
ldw,TS08Z0204,07-01-2024,17:35:15,07-01-2024 17:35,07-01-2024 17:35,17.1163083,79.6566467,67,63315
ldw,TS08Z0204,07-01-2024,17:35:38,07-01-2024 17:35,07-01-2024 17:35,17.1189783,79.6521617,80,63338
ldw,TS08Z0204,07-01-2024,17:35:56,07-01-2024 17:35,07-01-2024 17:35,17.1212883,79.6485983,80,63356
ldw,TS08Z0204,07-01-2024,17:36:25,07-01-2024 17:36,07-01-2024 17:36,17.12362,79.6450433,83,63385
ldw,TS08Z0204,07-01-2024,17:36:29,07-01-2024 17:36,07-01-2024 17:36,17.1246317,79.6434333,64,63389
pcw,TS08Z0204,07-01-2024,17:37:34,07-01-2024 17:37,07-01-2024 17:37,17.1309567,79.634185,43,63454
ldw,TS08Z0204,07-01-2024,17:38:05,07-01-2024 17:37,07-01-2024 17:38,17.130095,79.6354533,64,63485
ldw,TS08Z0204,07-01-2024,17:38:22,07-01-2024 17:38,07-01-2024 17:38,17.1360133,79.6327933,63,63502
ldw,TS08Z0204,07-01-2024,18:08:38,07-01-2024 18:08,07-01-2024 18:08,17.1518817,79.6071217,57,65318
ldw,TS08Z0204,07-01-2024,18:10:17,07-01-2024 18:10,07-01-2024 18:10,17.1446267,79.5983583,55,65417
ldw,TS08Z0204,07-01-2024,18:11:08,07-01-2024 18:11,07-01-2024 18:11,17.14565,79.5907483,61,65468
ldw,TS08Z0204,07-01-2024,18:11:57,07-01-2024 18:11,07-01-2024 18:11,17.147365,79.583355,57,65517
ldw,TS08Z0204,07-01-2024,18:13:19,07-01-2024 18:13,07-01-2024 18:13,17.151175,79.5746817,53,65599
ldw,TS08Z0204,07-01-2024,18:13:57,07-01-2024 18:13,07-01-2024 18:13,17.152215,79.5680767,58,65637
ldw,TS08Z0204,07-01-2024,18:14:36,07-01-2024 18:14,07-01-2024 18:14,17.1530333,79.561115,68,65676
ldw,TS08Z0204,07-01-2024,18:15:08,07-01-2024 18:15,07-01-2024 18:15,17.1577283,79.5580717,80,65708
ldw,TS08Z0204,07-01-2024,18:16:18,07-01-2024 18:16,07-01-2024 18:16,17.1633617,79.5481317,60,65778
ldw,TS08Z0204,07-01-2024,18:17:01,07-01-2024 18:17,07-01-2024 18:17,17.1585483,79.5411767,71,65821
ldw,TS08Z0204,07-01-2024,18:18:15,07-01-2024 18:18,07-01-2024 18:18,17.1640433,79.53047,68,65895
ldw,TS08Z0204,07-01-2024,18:18:40,07-01-2024 18:18,07-01-2024 18:18,17.16631,79.5263733,68,65920
ldw,TS08Z0204,07-01-2024,18:20:06,07-01-2024 18:20,07-01-2024 18:20,17.16297,79.5164667,58,66006
ldw,TS08Z0204,07-01-2024,18:20:28,07-01-2024 18:20,07-01-2024 18:20,17.1624817,79.5132433,64,66028
ldw,TS08Z0204,07-01-2024,18:20:51,07-01-2024 18:20,07-01-2024 18:20,17.1611217,79.508605,64,66051
pcw,TS08Z0204,07-01-2024,18:21:09,07-01-2024 18:21,07-01-2024 18:21,17.1603783,79.50541,53,66069
ldw,TS08Z0204,07-01-2024,18:22:27,07-01-2024 18:22,07-01-2024 18:22,17.16002,79.4987633,61,66147
ldw,TS08Z0204,07-01-2024,18:22:57,07-01-2024 18:22,07-01-2024 18:22,17.1605367,79.4931533,79,66177
ldw,TS08Z0204,07-01-2024,18:23:33,07-01-2024 18:23,07-01-2024 18:23,17.1611167,79.4856533,48,66213
ldw,TS08Z0204,07-01-2024,18:23:43,07-01-2024 18:23,07-01-2024 18:23,17.1611867,79.4842817,59,66223
ldw,TS08Z0204,07-01-2024,18:23:55,07-01-2024 18:23,07-01-2024 18:23,17.16109,79.4826333,64,66235
ldw,TS08Z0204,07-01-2024,18:24:20,07-01-2024 18:24,07-01-2024 18:24,17.1602867,79.4775283,65,66260
ldw,TS08Z0204,07-01-2024,18:26:16,07-01-2024 18:26,07-01-2024 18:26,17.1578433,79.4653317,63,66376
ldw,TS08Z0204,07-01-2024,18:27:10,07-01-2024 18:27,07-01-2024 18:27,17.1568367,79.4572167,52,66430
ldw,TS08Z0204,07-01-2024,18:27:24,07-01-2024 18:27,07-01-2024 18:27,17.15656,79.4556733,64,66444
ldw,TS08Z0204,07-01-2024,18:28:26,07-01-2024 18:28,07-01-2024 18:28,17.1590567,79.4438167,80,66506
ldw,TS08Z0204,07-01-2024,18:28:40,07-01-2024 18:28,07-01-2024 18:28,17.1583183,79.43971,77,66520
ldw,TS08Z0204,07-01-2024,18:29:12,07-01-2024 18:29,07-01-2024 18:29,17.1572317,79.433915,66,66552
ldw,TS08Z0204,07-01-2024,18:29:21,07-01-2024 18:29,07-01-2024 18:29,17.1569117,79.4322783,65,66561
ldw,TS08Z0204,07-01-2024,18:29:32,07-01-2024 18:29,07-01-2024 18:29,17.15655,79.43054,68,66572
ldw,TS08Z0204,07-01-2024,18:29:36,07-01-2024 18:29,07-01-2024 18:29,17.15655,79.43054,68,66576
ldw,TS08Z0204,07-01-2024,18:29:57,07-01-2024 18:29,07-01-2024 18:29,17.156025,79.42695,70,66597
ldw,TS08Z0204,07-01-2024,18:30:44,07-01-2024 18:30,07-01-2024 18:30,17.1590783,79.4186767,65,66644
ldw,TS08Z0204,07-01-2024,18:31:07,07-01-2024 18:31,07-01-2024 18:31,17.160955,79.4155517,70,66667
ldw,TS08Z0204,07-01-2024,18:31:22,07-01-2024 18:31,07-01-2024 18:31,17.162475,79.41224,73,66682
ldw,TS08Z0204,07-01-2024,18:32:03,07-01-2024 18:32,07-01-2024 18:32,17.166955,79.4065433,60,66723
ldw,TS08Z0204,07-01-2024,18:33:21,07-01-2024 18:33,07-01-2024 18:33,17.1682117,79.3985317,53,66801
ldw,TS08Z0204,07-01-2024,18:33:45,07-01-2024 18:33,07-01-2024 18:33,17.168465,79.3954367,60,66825
ldw,TS08Z0204,07-01-2024,18:34:04,07-01-2024 18:34,07-01-2024 18:34,17.168775,79.3924383,61,66844
ldw,TS08Z0204,07-01-2024,18:35:10,07-01-2024 18:35,07-01-2024 18:35,17.17028,79.3807883,81,66910
ldw,TS08Z0204,07-01-2024,18:35:29,07-01-2024 18:35,07-01-2024 18:35,17.17086,79.3771733,67,66929
ldw,TS08Z0204,07-01-2024,18:35:36,07-01-2024 18:35,07-01-2024 18:35,17.17086,79.3771733,67,66936
ldw,TS08Z0204,07-01-2024,18:35:57,07-01-2024 18:35,07-01-2024 18:35,17.1714733,79.3735883,64,66957
ldw,TS08Z0204,07-01-2024,18:36:02,07-01-2024 18:36,07-01-2024 18:36,17.1715133,79.37194,61,66962
ldw,TS08Z0204,07-01-2024,18:36:08,07-01-2024 18:36,07-01-2024 18:36,17.1715133,79.37194,61,66968
ldw,TS08Z0204,07-01-2024,18:36:18,07-01-2024 18:36,07-01-2024 18:36,17.1714,79.3702783,64,66978
ldw,TS08Z0204,07-01-2024,18:36:32,07-01-2024 18:36,07-01-2024 18:36,17.17113,79.366715,71,66992
ldw,TS08Z0204,07-01-2024,18:36:44,07-01-2024 18:36,07-01-2024 18:36,17.17098,79.36494,67,67004
ldw,TS08Z0204,07-01-2024,18:37:13,07-01-2024 18:37,07-01-2024 18:37,17.1704933,79.3591817,75,67033
ldw,TS08Z0204,07-01-2024,18:37:19,07-01-2024 18:37,07-01-2024 18:37,17.17031,79.3572667,69,67039
ldw,TS08Z0204,07-01-2024,18:37:23,07-01-2024 18:37,07-01-2024 18:37,17.17031,79.3572667,69,67043
ldw,TS08Z0204,07-01-2024,18:37:49,07-01-2024 18:37,07-01-2024 18:37,17.1698767,79.3513933,79,67069
ldw,TS08Z0204,07-01-2024,18:38:03,07-01-2024 18:38,07-01-2024 18:38,17.169595,79.349345,77,67083
ldw,TS08Z0204,07-01-2024,18:38:40,07-01-2024 18:38,07-01-2024 18:38,17.1675583,79.34206,67,67120
ldw,TS08Z0204,07-01-2024,18:38:49,07-01-2024 18:38,07-01-2024 18:38,17.167005,79.3402983,72,67129
ldw,TS08Z0204,07-01-2024,18:39:04,07-01-2024 18:39,07-01-2024 18:39,17.1665217,79.3386717,54,67144
ldw,TS08Z0204,07-01-2024,18:39:27,07-01-2024 18:39,07-01-2024 18:39,17.165595,79.3355317,68,67167
ldw,TS08Z0204,07-01-2024,18:39:52,07-01-2024 18:39,07-01-2024 18:39,17.1640533,79.3302,71,67192
ldw,TS08Z0204,07-01-2024,18:41:03,07-01-2024 18:41,07-01-2024 18:41,17.1598567,79.3166167,82,67263
ldw,TS08Z0204,07-01-2024,18:41:21,07-01-2024 18:41,07-01-2024 18:41,17.1591167,79.312725,70,67281
ldw,TS08Z0204,07-01-2024,18:41:29,07-01-2024 18:41,07-01-2024 18:41,17.15893,79.31108,56,67289
ldw,TS08Z0204,07-01-2024,18:41:51,07-01-2024 18:41,07-01-2024 18:41,17.1585933,79.30843,50,67311
ldw,TS08Z0204,07-01-2024,18:43:29,07-01-2024 18:43,07-01-2024 18:43,17.1666167,79.2910883,70,67409
ldw,TS08Z0204,07-01-2024,18:44:11,07-01-2024 18:44,07-01-2024 18:44,17.170455,79.284645,72,67451
ldw,TS08Z0204,07-01-2024,18:44:20,07-01-2024 18:44,07-01-2024 18:44,17.1712733,79.28296,71,67460
ldw,TS08Z0204,07-01-2024,18:45:21,07-01-2024 18:45,07-01-2024 18:45,17.1757767,79.2722117,66,67521
ldw,TS08Z0204,07-01-2024,18:48:01,07-01-2024 18:48,07-01-2024 18:48,17.1888833,79.2486533,73,67681
ldw,TS08Z0204,07-01-2024,18:48:19,07-01-2024 18:48,07-01-2024 18:48,17.191,79.2460367,61,67699
ldw,TS08Z0204,07-01-2024,18:48:38,07-01-2024 18:48,07-01-2024 18:48,17.19173,79.2446217,65,67718
ldw,TS08Z0204,07-01-2024,18:49:02,07-01-2024 18:49,07-01-2024 18:49,17.193525,79.2396067,68,67742
ldw,TS08Z0204,07-01-2024,18:50:17,07-01-2024 18:50,07-01-2024 18:50,17.1972783,79.2272833,70,67817
ldw,TS08Z0204,07-01-2024,18:50:22,07-01-2024 18:50,07-01-2024 18:50,17.1977533,79.2254433,76,67822
ldw,TS08Z0204,07-01-2024,18:50:32,07-01-2024 18:50,07-01-2024 18:50,17.198195,79.2235383,71,67832
ldw,TS08Z0204,07-01-2024,18:52:50,07-01-2024 18:52,07-01-2024 18:52,17.19969,79.2124667,74,67970
ldw,TS08Z0204,07-01-2024,18:52:57,07-01-2024 18:52,07-01-2024 18:52,17.19951,79.2104417,76,67977
ldw,TS08Z0204,07-01-2024,18:53:14,07-01-2024 18:53,07-01-2024 18:53,17.1992633,79.2084633,74,67994
ldw,TS08Z0204,07-01-2024,18:54:06,07-01-2024 18:54,07-01-2024 18:54,17.1958217,79.19736,74,68046
ldw,TS08Z0204,07-01-2024,18:55:11,07-01-2024 18:55,07-01-2024 18:55,17.2005983,79.1885367,58,68111
hmw,TS08Z0204,07-01-2024,18:55:14,07-01-2024 18:55,07-01-2024 18:55,17.2005983,79.1885367,58,68114
ldw,TS08Z0204,07-01-2024,18:55:20,07-01-2024 18:55,07-01-2024 18:55,17.2018467,79.1877283,56,68120
ldw,TS08Z0204,07-01-2024,18:55:27,07-01-2024 18:55,07-01-2024 18:55,17.2030933,79.1870717,57,68127
ldw,TS08Z0204,07-01-2024,18:55:48,07-01-2024 18:55,07-01-2024 18:55,17.2059667,79.1854983,68,68148
ldw,TS08Z0204,07-01-2024,18:55:58,07-01-2024 18:55,07-01-2024 18:55,17.2059667,79.1854983,68,68158
ldw,TS08Z0204,07-01-2024,18:56:31,07-01-2024 18:56,07-01-2024 18:56,17.2084217,79.1786983,69,68191
ldw,TS08Z0204,07-01-2024,18:56:38,07-01-2024 18:56,07-01-2024 18:56,17.2086967,79.1769283,69,68198
ldw,TS08Z0204,07-01-2024,18:57:28,07-01-2024 18:57,07-01-2024 18:57,17.211185,79.1692017,70,68248
hmw,TS08Z0204,07-01-2024,18:57:48,07-01-2024 18:57,07-01-2024 18:57,17.2119117,79.1660717,49,68268
ldw,TS08Z0204,07-01-2024,18:58:18,07-01-2024 18:58,07-01-2024 18:58,17.2127467,79.16241,52,68298
ldw,TS08Z0204,07-01-2024,18:58:28,07-01-2024 18:58,07-01-2024 18:58,17.2131133,79.1609383,62,68308
ldw,TS08Z0204,07-01-2024,18:59:10,07-01-2024 18:59,07-01-2024 18:59,17.2148583,79.1555583,57,68350
hmw,TS08Z0204,07-01-2024,18:59:48,07-01-2024 18:59,07-01-2024 18:59,17.2176367,79.15103,47,68388
hmw,TS08Z0204,07-01-2024,19:01:06,07-01-2024 19:01,07-01-2024 19:01,17.223615,79.141575,49,68466
ldw,TS08Z0204,07-01-2024,19:02:42,07-01-2024 19:02,07-01-2024 19:02,17.2288467,79.1329267,55,68562
hmw,TS08Z0204,07-01-2024,19:07:39,07-01-2024 19:07,07-01-2024 19:07,17.23264,79.120095,43,68859
ldw,TS08Z0204,07-01-2024,19:08:32,07-01-2024 19:08,07-01-2024 19:08,17.2326667,79.11458,51,68912
ldw,TS08Z0204,07-01-2024,19:09:06,07-01-2024 19:09,07-01-2024 19:09,17.2313183,79.1081233,66,68946
ldw,TS08Z0204,07-01-2024,19:09:33,07-01-2024 19:09,07-01-2024 19:09,17.23108,79.10449,71,68973
